ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0034250	positive regulation of amide metabolic process	25	0.633284909695461	1.73057129387583	0.00347774062580585	0.0346421842653176	0.028036323034411	4061	tags=56%, list=21%, signal=45%	CLU/IFNGR1/PLA2G6/GSAP/APOE/EPHA4/SIRT3/SPHK2/EFNA1/SP1/CHRNA7/SLC2A13/ABCA2/NSMAF
GO:0035425	autocrine signaling	5	0.91184772660355	1.65979874853798	0.00357174860672836	0.0353027441684309	0.0285709218543188	1204	tags=40%, list=6%, signal=38%	CX3CL1/HILPDA
GO:0002274	myeloid leukocyte activation	195	0.372221535065983	1.46359355064521	0.00357177809559759	0.0353027441684309	0.0285709218543188	1616	tags=17%, list=8%, signal=16%	RELB/IL6/CXCL6/ZC3H12A/IL16/FN1/ITGB8/CLU/PTGDS/CX3CL1/TLR3/CSF1/IFNGR1/NDRG1/NR1D1/MAPT/BATF2/LDLR/GRN/JUND/FOXP1/PRKCE/CRTC3/RORA/DNASE1/TICAM1/LRRK2/IFNGR2/UNC13D/C5AR1/PIK3CD/PREX1/TRAF3IP2
GO:0072711	cellular response to hydroxyurea	9	-0.839645162632464	-1.79757865681398	0.00361880590496339	0.0357003258831406	0.0288926893647277	281	tags=33%, list=1%, signal=33%	TIMELESS/BLM/RAD51
GO:0060452	positive regulation of cardiac muscle contraction	8	-0.836439364267667	-1.73466688635482	0.00366631577745707	0.0360840853669143	0.0292032703827199	251	tags=25%, list=1%, signal=25%	HSP90AA1/RGS2
GO:1904645	response to amyloid-beta	49	0.530799507078571	1.67127682747741	0.00366650928404972	0.0360840853669143	0.0292032703827199	1606	tags=22%, list=8%, signal=21%	ICAM1/MMP2/LRP1/VCAM1/ABCC1/FOXO3/APOE/EPHA4/MMP3/CACNA1B/CACNB1
GO:0051967	negative regulation of synaptic transmission, glutamatergic	8	0.833032215555021	1.72853178488083	0.003689225344389	0.0362089692071207	0.0293043403285117	1475	tags=38%, list=7%, signal=35%	HTR2A/PRKN/GRIK2
GO:0071585	detoxification of cadmium ion	5	0.911349670016522	1.6588921567072	0.00371828062372311	0.0362089692071207	0.0293043403285117	3	tags=20%, list=0%, signal=20%	SLC39A8
GO:0034142	toll-like receptor 4 signaling pathway	63	0.493163945555851	1.64779424244752	0.00371799123401387	0.0362089692071207	0.0293043403285117	2146	tags=22%, list=11%, signal=20%	TNFAIP3/IRAK2/NFKBIA/TRIL/SQSTM1/TRAF3/NR1D1/PRKCE/TICAM1/PIK3R1/NINJ1/LETMD1/DAB2IP/TNIP3
GO:0006109	regulation of carbohydrate metabolic process	165	0.385584377734135	1.48343235707196	0.00377409193943143	0.036484081132822	0.029526991612868	3199	tags=27%, list=16%, signal=23%	P2RX7/PPARGC1A/HTR2A/SESN2/C1QTNF1/PRKN/ACACB/FLCN/PDK3/PRKG1/MST1/TP53/SLC2A6/INSR/IRS2/ZBTB20/PPP1R3E/DGAT2/OGT/RORA/NFE2L1/NUPR1/GRB10/NFKB1/PPP1R3B/TCF7L2/FOXK1/IGF2/ZBTB7A/PTH1R/RUBCNL/PPARA/PMAIP1/ZFP92/GSK3B/KAT2B/PDK2/NR0B1/SRC/NCOA2/EP300/PHKA1/C1QTNF3/PPP1R3F
GO:0014823	response to activity	73	0.466424031794648	1.5940312409065	0.00380501736782966	0.0366121272082953	0.0296306207924764	1400	tags=18%, list=7%, signal=17%	SOD2/IL6/MMP2/FN1/PPARGC1A/ITGB3/PRKN/COL6A1/CAPN3/ITGA5/POSTN/KDM6B/HDAC5
GO:0098711	iron ion import across plasma membrane	5	0.910316725499663	1.65701193047384	0.00386553454266592	0.0369774237815347	0.0299262595620258	290	tags=40%, list=1%, signal=39%	SLC39A8/STEAP2
GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	14	0.747205873464204	1.78307663045586	0.00387749171859393	0.0370485747191527	0.0299838428441879	573	tags=14%, list=3%, signal=14%	SOD2/RPS6KA2
GO:0002269	leukocyte activation involved in inflammatory response	38	0.579982477906396	1.72033600832894	0.00397871138193072	0.0377515327505633	0.0305527549629307	1616	tags=34%, list=8%, signal=31%	IL6/CLU/CX3CL1/TLR3/IFNGR1/NR1D1/MAPT/LDLR/GRN/LRRK2/IFNGR2/C5AR1/TRAF3IP2
GO:1902339	positive regulation of apoptotic process involved in morphogenesis	7	0.850126021486412	1.69855521240531	0.00400675850693573	0.0377515327505633	0.0305527549629307	835	tags=43%, list=4%, signal=41%	VDR/PML/TNFRSF1B
GO:0048665	neuron fate specification	18	0.693664500930967	1.74853066306651	0.00408641573371377	0.0381989010091055	0.0309148153028841	4321	tags=50%, list=22%, signal=39%	EYA1/GLI3/DLL1/SOX9/SUFU/EHMT2/NFIA/NFIB/SIX1
GO:0045655	regulation of monocyte differentiation	18	0.692973116170679	1.74678787898037	0.00408641573371377	0.0381989010091055	0.0309148153028841	4047	tags=50%, list=20%, signal=40%	ZFP36L1/CSF1/IRF7/ZBTB46/FOXP1/INPP5D/CD4/CD74/MIR125B1
GO:0002200	somatic diversification of immune receptors	71	-0.476590720806625	-1.62167031389657	0.00409418393833049	0.0382279270232726	0.0309383063940739	2331	tags=31%, list=12%, signal=27%	DCAF1/IL27RA/MLH1/UNG/CTNNBL1/RNF8/SHLD1/CYREN/MSH6/EXOSC3/MAD2L2/XRCC4/MSH2/POLB/CLCF1/NSD2/ATAD5/HSPD1/HMGB1/HMGB2/EXO1/POLQ
GO:0030397	membrane disassembly	15	-0.714100977757986	-1.76579596437594	0.00416930449098991	0.0386256167817188	0.0312601613455366	729	tags=33%, list=4%, signal=32%	CHEK1/VRK1/PLK1/CDC25A/CDK1
GO:0033591	response to L-ascorbic acid	5	0.909243852796028	1.65505902461151	0.00416004287191381	0.0386256167817188	0.0312601613455366	1	tags=20%, list=0%, signal=20%	SOD2
