ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0043235	receptor complex	321	0.391663853132146	1.62257480594394	3.78882720176007e-05	0.000412518226967142	0.000299524900160624	4290	tags=32%, list=22%, signal=25%	IL6/GPRC5B/PDGFRA/PLXNA4/KDR/VDR/ITGA11/TRIL/HTR2A/ITGB8/LRP1/ITGA10/TLR2/ROR2/ITGB3/ACVR2B/CUBN/PLA2R1/ITGB4/GFRA1/NRP2/TRAF3/LRP1B/LDLR/ITGA8/DDR2/TM7SF2/PDGFRB/TGFBR3/NR3C2/INSR/TNFRSF1B/GRIA3/GPR63/ITPR3/ITGA5/LOXL4/GRIN2D/CHRFAM7A/ITGAV/GRIK2/GRIA1/EPHB4/PLXND1/TRPV3/TF/EGFR/IMPG2/SEMA4D/LIME1/AHRR/P2RX6/PTH1R/TRPC1/PLXNA1/LIFR/PLXNB1/SDCBP/IL18R1/BMPR1B/NOTCH2/ROS1/CD40/PTK2B/PLXNB2/APBB1IP/SMAD3/PTPRN2/JAK2/KLRD1/EMILIN1/PTPRA/CD4/CHRNB2/IL12RB1/ITGB2/ITGB5/RXRA/MCOLN1/ACVR1/PLXNC1/ITGA7/TYK2/GRIK5/CHRNA7/GRIN2C/APP/BMP2/TRAF6/MST1R/PLXNB3/JAK1/CD74/FGFR1/ARNT/IL6R/DLG4/ACVR1B/NOTCH3/PLXNA3/PEX5L/ACVR1C
GO:0034709	methylosome	12	-0.853488874112205	-1.99131181862945	5.93478789494484e-05	0.000620825361167269	0.000450774395322951	2429	tags=92%, list=12%, signal=80%	SNRPD2/PRMT5/PRMT1/WDR77/ERH/SNRPD3/SNRPB/SNRPE/SNRPF/SNRPD1/SNRPG
GO:0045178	basal part of cell	273	0.384743652562454	1.57163134802445	0.000111356844010314	0.00111471509522941	0.000809382242479005	3294	tags=25%, list=17%, signal=21%	SLC39A8/SLC43A2/CA12/FAP/MYO1D/ANK2/SLC39A14/LRP1/CLDN1/SLC1A3/SLC6A9/ITGB4/ANK1/SLC6A6/LDLR/ABCC1/SLCO3A1/PDPN/MUC20/TGFBR3/SLC13A3/SLC22A3/CLDN11/SLCO2B1/SLC11A2/ABCC3/CD34/DST/SCN3A/SLC23A2/SLC7A8/CLCA2/SLC5A3/SLC16A7/SLC47A1/CLCN2/PKD1/C5AR1/TF/EGFR/SLC46A1/SLC27A1/SLC4A8/CD81/PTH1R/EPS15/SLC26A11/EPB41/MEGF11/SLC12A6/NAIP/CNNM2/MAP7/SLC1A5/SLC4A11/ABCC10/SLC7A7/SLC29A2/CLASP1/SLC22A5/WASF2/DSTYK/SLC4A5/DLG1/PROM2/SHROOM4/INPPL1/ABCA1
GO:0045177	apical part of cell	417	0.348823461678625	1.48798826410241	0.000114634287675336	0.00113254430508874	0.000822327833616447	2770	tags=21%, list=14%, signal=19%	SLC39A8/CA12/DPP4/LRRC15/FAP/MYO1D/FN1/ANK2/PAPPA2/SLC39A14/CLDN1/ITGB3/PTCH1/SLC6A9/CUBN/VCAM1/SLC16A2/CTSK/SLC6A6/EDA/ADD3/LDLR/ABCC1/DLL1/EPB41L4B/ADAM17/SLCO3A1/ITGA8/PDPN/DDR2/PDGFRB/MUC20/SLC22A3/SLCO2B1/MTCL1/SLC11A2/JAG1/DYNC2H1/KIAA1614/CD34/DCHS1/MUC1/ATP1B2/ITPR3/SPTBN5/SLC23A2/SLC7A8/SCNN1D/STX3/KCNMA1/SLC5A3/SLC47A1/PARD3B/SORBS2/RIPOR2/C5AR1/SLC9A3/FRMD6/FZD3/F2RL2/TF/SLC46A1/NHS/SLC4A8/CYBRD1/SLC9A8/PLD2/VASH1/PTH1R/NEDD4L/HIP1R/EPS15/SLC6A8/SLC26A11/SLC43A1/PTEN/SLC22A13/SLC25A27/DVL2/OCLN/SLC4A11/SLC2A5/KCNK2/RAB27B/SHANK2/PLD1/SLC29A2/RALGDS/SCART1
GO:0016324	apical plasma membrane	328	0.368544678736343	1.5315603337721	0.000127855265548763	0.001240196075823	0.000900492587979807	3792	tags=27%, list=19%, signal=23%	SLC39A8/CA12/DPP4/LRRC15/FN1/ANK2/PAPPA2/SLC39A14/CLDN1/ITGB3/SLC6A9/CUBN/SLC16A2/CTSK/SLC6A6/ABCC1/DLL1/ADAM17/SLCO3A1/PDPN/DDR2/PDGFRB/MUC20/SLC22A3/SLCO2B1/MTCL1/SLC11A2/JAG1/KIAA1614/CD34/MUC1/ATP1B2/SLC23A2/SLC7A8/SCNN1D/STX3/KCNMA1/SLC5A3/SLC47A1/PARD3B/SORBS2/RIPOR2/SLC9A3/FRMD6/FZD3/F2RL2/TF/SLC46A1/NHS/SLC4A8/CYBRD1/SLC9A8/PLD2/PTH1R/NEDD4L/HIP1R/EPS15/SLC6A8/SLC26A11/SLC43A1/PTEN/SLC22A13/OCLN/SLC4A11/SLC2A5/KCNK2/RAB27B/SHANK2/PLD1/SLC29A2/KCNB1/SLC22A5/SLC36A1/RAPGEF6/DSTYK/SLC4A5/DLG1/PROM2/SHROOM4/MGAM/AP2A1/SLC2A13/SLC7A11/TLR9/CTSB/ATP6V1B1/MYO7A/ADGRG2/CSPG4/PDZK1
GO:0043073	germ cell nucleus	58	-0.572791267459914	-1.89641214924819	0.000141423598348581	0.00135945026520663	0.000987081729583271	2151	tags=34%, list=11%, signal=31%	CCNH/REC8/MARCKS/GTF2B/DAZAP1/HSPA2/TSN/RPA1/HMGN1/TOP1/DNMT1/RAN/CDK7/PCNA/CDK2/BRCA1/RAD51/TRIP13/AURKA/TOP2A
GO:0070069	cytochrome complex	26	-0.700028243103959	-1.93029743351962	0.000173460355633282	0.00165251963804207	0.00119987614423022	3429	tags=69%, list=17%, signal=57%	UQCRHL/COX6A1/COX7A2L/CYC1/COX7C/UQCRC1/UQCRC2/BCS1L/COX4I1/UQCRFS1/COX7B/UQCR10/COX8A/COX5B/UQCRH/COX6C/UQCRQ/COX7A2
GO:0098644	complex of collagen trimers	26	0.709220652629334	1.98514649963645	0.000184837939610511	0.00174532815543731	0.00126726337730169	2527	tags=54%, list=13%, signal=47%	COL7A1/COL14A1/COL16A1/COL3A1/COL5A3/COL1A1/COL10A1/COL11A1/LUM/COL1A2/COL27A1/COL11A2/COL4A2/COL5A1
GO:0005776	autophagosome	116	0.468372165757388	1.71954925691119	0.000200719035648005	0.00184811413018778	0.00134189513127628	4574	tags=41%, list=23%, signal=31%	OPTN/FTH1/TP53INP1/ULK1/SQSTM1/TBC1D17/JMY/ZFYVE1/SRPX/TP53INP2/MAP1LC3C/TICAM1/WDR81/LRRK2/WIPI1/PEG3/MAP1LC3A/TBC1D5/GRAMD1A/MCOLN3/RAB39B/RUBCNL/RAB30/TECPR1/LAMP1/IRGQ/WASHC1/OSBPL7/GABARAPL1/ULK2/ATG9A/ULK3/ATG14/TBC1D25/UBQLN2/WASH3P/CLN3/MAPK15/CALCOCO2/HTT/RB1CC1/PRKD1/AMBRA1/WDFY3/FYCO1/MAP1LC3B/RAB24
GO:0009925	basal plasma membrane	256	0.392579591041013	1.58777658504662	0.000200919624275335	0.00184811413018778	0.00134189513127628	3294	tags=25%, list=17%, signal=21%	SLC39A8/SLC43A2/CA12/MYO1D/ANK2/SLC39A14/LRP1/CLDN1/SLC1A3/SLC6A9/ITGB4/ANK1/SLC6A6/LDLR/ABCC1/SLCO3A1/PDPN/MUC20/TGFBR3/SLC13A3/SLC22A3/SLCO2B1/ABCC3/CD34/DST/SCN3A/SLC23A2/SLC7A8/CLCA2/SLC5A3/SLC16A7/SLC47A1/CLCN2/PKD1/C5AR1/TF/EGFR/SLC46A1/SLC27A1/SLC4A8/CD81/PTH1R/EPS15/SLC26A11/EPB41/MEGF11/SLC12A6/NAIP/CNNM2/MAP7/SLC1A5/SLC4A11/ABCC10/SLC7A7/SLC29A2/SLC22A5/WASF2/DSTYK/SLC4A5/DLG1/PROM2/SHROOM4/INPPL1/ABCA1
