gene_id	MW7_limbus_mock_1	MW8_limbus_mock_2	MW9_limbus_mock_3	MW10_limbus_CoV2_1	MW11_limbus_CoV2_2	MW12_limbus_CoV2_3
LINC01343	0	0	0	1.09620798693862	0	0
LINC01347	18.6965027968384	21.3797220410842	22.2769199320907	15.3469118171407	31.137897065379	28.1210828145576
LINC01352	0	0	0.968561736177858	0	0	0
LINC01353	0	0	0	1.09620798693862	0	0
LINC01354	2.43867427784849	9.71805547322009	5.81137041706715	8.76966389550897	3.5928342767745	7.75754008677452
LINC01355	73.1602283354546	80.6598604277268	58.1137041706715	86.600430968151	65.8686284075326	87.2723259762133
LINC01356	0	0.971805547322009	0.968561736177858	2.19241597387724	2.395222851183	0
LINC01358	0.812891425949496	0.971805547322009	1.93712347235572	1.09620798693862	1.1976114255915	0.969692510846814
LINC01359	1.62578285189899	0.971805547322009	1.93712347235572	2.19241597387724	0	2.90907753254044
LINC01362	0	0	0.968561736177858	0	0	0
LINC01366	0	0	0.968561736177858	0	0	0.969692510846814
LINC01372	4.87734855569697	5.83083328393206	14.5284260426679	6.57724792163172	10.7785028303235	1.93938502169363
LINC01376	4.87734855569697	2.91541664196603	8.71705562560073	14.2507038302021	11.976114255915	9.69692510846814
LINC01389	0	0.971805547322009	0	2.19241597387724	1.1976114255915	0.969692510846814
LINC01391	31.7027656120303	33.0413886089483	32.9310990300472	23.020367725711	23.95222851183	33.9392378796385
LINC01393	0.812891425949496	0	0.968561736177858	0	3.5928342767745	0.969692510846814
LINC01397	15.4449370930404	19.4361109464402	22.2769199320907	30.6938236342814	31.137897065379	33.9392378796385
LINC01399	0	0.971805547322009	0	0	0	0
LINC01402	0	0.971805547322009	0.968561736177858	0	0	0
LINC01410	20.3222856487374	23.3233331357282	26.1511668768022	16.4431198040793	25.1498399374215	23.2726202603235
LINC01412	1.62578285189899	0	0	0	0	0.969692510846814
LINC01415	3.25156570379798	8.74624992589809	7.74849388942287	2.19241597387724	2.395222851183	1.93938502169363
LINC01422	0	0	0	0	0	0.969692510846814
LINC01424	2.43867427784849	0	2.90568520853357	3.28862396081586	0	0.969692510846814
LINC01426	17.0707199449394	17.4924998517962	25.1826051406243	9.86587188244759	20.3593942350555	16.4847726843958
LINC01431	4.87734855569697	6.80263883125407	4.84280868088929	5.4810399346931	9.58089140473201	4.84846255423407
LINC01433	0	0	0	1.09620798693862	0	0
LINC01436	62.5926397981112	53.4493051027105	63.9250745877386	51.5217753861152	47.90445702366	38.7877004338726
LINC01443	3.25156570379798	3.88722218928804	5.81137041706715	3.28862396081586	0	6.7878475759277
LINC01444	8.94180568544445	5.83083328393206	1.93712347235572	4.38483194775448	4.790445702366	3.87877004338726
LINC01449	1.62578285189899	1.94361109464402	0	6.57724792163172	3.5928342767745	0.969692510846814
LINC01451	0	0	0	0	2.395222851183	0
LINC01455	0	1.94361109464402	0	0	0	0
LINC01460	0.812891425949496	0	0.968561736177858	0	0	0
LINC01461	0	0.971805547322009	0.968561736177858	0	0	0
LINC01465	13.8191542411414	20.4079164937622	8.71705562560073	15.3469118171407	8.38327997914051	12.6060026410086
LINC01473	1.62578285189899	2.91541664196603	0.968561736177858	4.38483194775448	1.1976114255915	2.90907753254044
LINC01474	0.812891425949496	0	0.968561736177858	0	0	0
LINC01479	0	0	0.968561736177858	0	0	0.969692510846814
LINC01480	0	0	0	0	0	0.969692510846814
LINC01481	27.6383084822828	30.1259719669823	35.8367842385808	31.79003162122	21.557005660647	28.1210828145576
LINC01482	0.812891425949496	0	0	1.09620798693862	0	0
LINC01483	5.69023998164647	2.91541664196603	1.93712347235572	5.4810399346931	4.790445702366	10.666617619315
LINC01485	0.812891425949496	0	0	0	0	0
LINC01489	0	0.971805547322009	0	0	0	0.969692510846814
LINC01497	3.25156570379798	1.94361109464402	2.90568520853357	3.28862396081586	1.1976114255915	0.969692510846814
LINC01500	0	0	2.90568520853357	1.09620798693862	0	0.969692510846814
LINC01503	129.24973672597	68.0263883125407	98.7932970901416	85.5042229812124	68.2638512587156	73.6966308243579
LINC01507	0	1.94361109464402	0	0	0	0
LINC01508	0.812891425949496	0.971805547322009	1.93712347235572	1.09620798693862	0	0.969692510846814
LINC01509	0.812891425949496	0.971805547322009	5.81137041706715	0	0	0.969692510846814
LINC01510	0	0	0	0	0	0.969692510846814
LINC01512	0.812891425949496	0	0	0	1.1976114255915	0
LINC01515	0.812891425949496	0	0	0	0	0
LINC01521	103.237211095586	96.2087491848789	92.0133649368965	115.101838628555	88.6232454937711	95.9995585738346
LINC01530	3.25156570379798	3.88722218928804	2.90568520853357	5.4810399346931	5.98805712795751	4.84846255423407
LINC01534	13.0062628151919	14.5770832098301	16.4655495150236	13.1544958432634	21.557005660647	20.3635427277831
LINC01535	13.0062628151919	11.6616665678641	14.5284260426679	15.3469118171407	9.58089140473201	8.72723259762133
LINC01543	0	0	0.968561736177858	0	0	0
LINC01545	1.62578285189899	1.94361109464402	0	1.09620798693862	1.1976114255915	3.87877004338726
LINC01546	0	0	0.968561736177858	0	0	0
LINC01547	44.7090284272223	56.3647217446766	55.2080189621379	42.7521114906062	50.2996798748431	48.4846255423407
LINC01550	0.812891425949496	0.971805547322009	0.968561736177858	2.19241597387724	1.1976114255915	0
LINC01554	0.812891425949496	0	0.968561736177858	4.38483194775448	1.1976114255915	2.90907753254044
LINC01556	0	0	0	0	1.1976114255915	0.969692510846814
LINC01559	6.50313140759596	3.88722218928804	0.968561736177858	2.19241597387724	1.1976114255915	1.93938502169363
