gene_id	MW13_sclera_mock_1	MW14_sclera_mock_2	MW15_sclera_mock_3	MW16_sclera_CoV2_1	MW17_sclera_CoV2_2	MW18_sclera_CoV2_3
DIAPH2	389.982631844074	421.32932501823	417.50966959804	547.859736791598	457.850294766178	525.241262172249
DIAPH3	763.938580187708	690.051177982613	729.74211647416	498.146538453101	486.112658640634	561.660147839046
DICER1	1638.99549931181	1833.5013671397	1727.62621902637	1756.19482293751	1704.78578890715	1695.50145493199
DICER1-AS1	24.5742480340102	29.8579836627092	16.1964958033722	24.3493216351822	22.6098910995644	17.8047885482118
DIDO1	1672.11731187939	1683.10559757939	1607.9521111459	1592.85145696817	1587.21435518942	1583.00756365011
DIMT1	505.374753047253	463.351672395376	509.289812483816	483.942767499245	498.548098745394	533.334347875981
DIO2	50.2169416347164	35.3872398965443	64.7859832134889	29.4220969758451	18.0879128796515	37.2281942371702
DIO3	9.61601010026485	3.31755374030102	3.59922128963827	5.07277534066295	9.04395643982574	7.28377713335938
DIO3OS	25.6426936007063	16.5877687015051	16.1964958033722	32.4657621802429	42.9587930891723	38.0375028075434
DIP2A	723.337648653256	697.792136709982	711.746010025968	741.639754804923	678.296732986931	790.69447325468
DIP2A-IT1	0	0	0.899805322409568	1.01455506813259	2.26098910995644	0.809308570373265
DIP2B	687.010499385589	670.145855540807	716.245036638016	796.425728484083	827.522014244055	845.727456040061
DIP2C	907.110286124984	885.786848660373	867.412330802824	854.25536736764	871.611301888206	815.783038936251
DIRAS1	162.403726137806	162.56013327475	162.864763356132	143.052264606695	146.964292147168	130.298679830096
DIRAS2	24.5742480340102	13.2702149612041	17.0963011257818	18.2619912263866	21.4793965445861	25.8978742519445
DIRAS3	60.9013973016774	60.8218185721854	68.3852045031272	72.0334098374139	79.1346188484752	72.0284627632205
DIRC1	4.27378226678438	8.84680997413606	5.39883193445741	9.13099561319331	10.174450994804	5.66515999261285
DIRC2	273.5220650742	294.156431640024	277.140039302147	296.250079894716	304.103035289141	277.59283963803
DIRC3	16.0266835004414	17.6936199482721	20.6955224154201	11.1601057494585	15.826923769695	14.5675542667188
DIS3	1283.20312560201	1276.15233876913	1238.13212363557	1218.48063682724	1263.89291246565	1244.71658123408
DIS3L	409.214652044604	493.209656058086	476.896820877071	562.063507745455	603.684092358368	573.799776394645
DIS3L2	289.548748574642	307.426646601228	296.935756395157	282.04630894086	281.493144189576	286.495233912136
DISC1	1.06844556669609	0	0	1.01455506813259	0	0.809308570373265
DISC1-IT1	0	1.10585124676701	0	0	0	0
DISP1	112.18678450309	111.690975923468	117.874497235653	159.285145696817	125.484895602582	114.921816993004
DISP2	13.8897923670492	15.4819174547381	9.89785854650525	11.1601057494585	11.3049455497822	13.7582456963455
DISP3	0	0	2.6994159672287	0	1.13049455497822	0.809308570373265
DIXDC1	1305.64048250263	1392.26671967966	1353.30720490399	1238.77173818989	1205.10719560678	1264.13998692304
DKC1	1136.82608296464	1091.47518055904	1070.76833366739	1013.54051306446	1040.05499057996	1080.42694144831
DKFZP434A062	6.41067340017657	8.84680997413606	0.899805322409568	18.2619912263866	6.78296732986931	4.85585142223959
DKFZP434K028	0	0	0	0	1.13049455497822	0
DKFZp451B082	0	0	0	0	0	0.809308570373265
DKFZP586I1420	25.6426936007063	29.8579836627092	32.3929916067445	41.5967577934362	33.9148366493465	31.5630342445573
DKFZp779M0652	3.20533670008828	1.10585124676701	1.79961064481914	2.02911013626518	1.13049455497822	0.809308570373265
DKK1	840.866660989826	808.377261386683	728.84231115175	575.252723631178	613.858543353172	666.87026198757
DKK2	1250.08131303443	1156.72040411829	1252.52900879412	1050.06449551723	1003.87916482066	931.514164499628
DKK3	896.425830458023	798.42460016578	851.215834999451	689.897446330161	713.342064191255	742.135959032284
DKKL1	0	0	0	0	1.13049455497822	0
DLAT	868.646245723925	896.845361128044	924.100066114626	877.59013393469	829.783003354012	861.104318877154
DLC1	1629.37948921154	1644.40080394254	1529.66904809627	1326.02347404929	1269.54538524054	1270.61445548603
DLD	1517.19270470845	1593.53164659126	1642.14471339746	1670.97219721438	1643.73908293833	1642.08708928735
DLEC1	7.47911896687266	8.84680997413606	4.49902661204784	7.10188547692813	4.52197821991287	4.04654285186632
DLEU1	182.704191905032	171.406943248886	163.764568678541	190.736352808927	194.445063456253	184.522354045104
DLEU1-AS1	0	0	0	0	0	0.809308570373265
DLEU2	58.7645061682852	42.0223473771463	50.3890980549358	41.5967577934362	46.3502767541069	50.1771313631424
DLEU2L	5.34222783348047	6.63510748060205	4.49902661204784	5.07277534066295	9.04395643982574	8.90239427410591
DLEU7-AS1	1.06844556669609	0	0	0	0	0
DLG1	1179.56390563249	1296.05766121093	1349.70798361435	1341.24180007128	1364.50692785871	1311.88919257506
DLG2	17.0951290671375	17.6936199482721	11.6974691913244	11.1601057494585	18.0879128796515	15.376862837092
DLG3	232.921133539749	228.911208080771	207.85502947661	231.31855553423	247.57830754023	196.661982600703
DLG4	660.299360218186	611.535739462155	607.368592626459	641.198803059797	636.468434452737	645.828239157865
DLG5	2650.81345097301	2337.76953566546	2395.28176825427	2342.60765231815	2291.51246294085	2509.66587672749
DLG5-AS1	12.8213468003531	16.5877687015051	6.29863725686698	9.13099561319331	12.4354401047604	8.90239427410591
DLGAP1	1.06844556669609	1.10585124676701	1.79961064481914	3.04366520439777	4.52197821991287	0.809308570373265
DLGAP1-AS1	47.0116049346282	68.5627772995545	54.8881246669837	73.0479649055465	56.5247277489109	59.0795256372483
DLGAP1-AS2	7.47911896687266	16.5877687015051	19.7957170930105	23.3347665670496	26.001374764499	21.0420228297049
DLGAP3	0	2.21170249353402	0	1.01455506813259	0	0
DLGAP4	2563.20091450393	2289.11208080771	2334.99481165283	2119.40553732898	2169.4190510032	2206.17516283752
DLGAP5	763.938580187708	725.438417879157	741.439585665484	604.674820607023	498.548098745394	629.6420677504
DLK2	7.47911896687266	11.0585124676701	8.99805322409568	3.04366520439777	4.52197821991287	2.42792571111979
DLL1	7.47911896687266	16.5877687015051	8.99805322409568	9.13099561319331	3.39148366493465	9.71170284447918
DLL3	1.06844556669609	5.52925623383504	4.49902661204784	1.01455506813259	1.13049455497822	2.42792571111979
DLL4	1.06844556669609	3.31755374030102	0.899805322409568	3.04366520439777	0	0.809308570373265
DLST	2082.40040949069	2025.91948407716	2153.2341365261	2074.76511433115	2158.11410545342	2057.26238588884
DLSTP1	23.5058024673141	22.1170249353402	19.7957170930105	13.1892158857237	14.6964292147168	20.2327142593316
DLX1	0	2.21170249353402	0.899805322409568	5.07277534066295	3.39148366493465	1.61861714074653
DLX2	1.06844556669609	2.21170249353402	0.899805322409568	3.04366520439777	3.39148366493465	2.42792571111979
DLX3	42.7378226678438	32.0696861562432	28.7937703171062	15.2183260219888	15.826923769695	21.8513314000781
DLX4	2.13689113339219	0	8.09824790168611	0	0	3.23723428149306
DLX5	2.13689113339219	2.21170249353402	0	1.01455506813259	2.26098910995644	0
DM1-AS	7.47911896687266	9.95266122090307	12.597274513734	8.11644054506072	13.5659346597386	12.9489371259722
DMAC1	495.758742946988	462.245821148609	475.997015554662	476.840882022317	466.894251206004	506.627165053664
DMAC2	759.664797920923	711.062351671186	680.252823741634	662.504459490581	689.601678536713	645.828239157865
DMAP1	389.982631844074	332.861225276869	333.82777461395	346.977833301346	360.627763038051	369.044708090209
DMBT1	2.13689113339219	3.31755374030102	1.79961064481914	4.05822027253036	1.13049455497822	0.809308570373265
DMC1	33.1218125675789	38.7047936368453	40.4912395084306	25.3638767033147	32.7843420943683	35.6095770964236
DMD	831.250650889561	932.232601024588	930.398703371493	841.066151481917	950.745920736681	824.685433210357
DMGDH	47.0116049346282	44.2340498706803	48.5894874101167	68.9897446330161	52.002749528998	63.1260684891146
DMKN	29.9164758674906	27.6462811691752	19.7957170930105	20.2911013626518	26.001374764499	16.1861714074653
DMPK	1905.03844541914	1758.30348235954	1821.20597255697	1441.68275181641	1441.38055759723	1396.86659246425
DMRTA1	0	0	0	0	1.13049455497822	1.61861714074653
DMRTA2	0	0	0.899805322409568	0	0	0
DMTF1	1339.8307406369	1289.42255373033	1339.81012506785	1481.25039947358	1470.77341602666	1384.72696390866
DMTN	33.1218125675789	34.2813886497773	41.3910448308401	36.5239824527732	31.6538475393901	34.8002685260504
DMWD	986.175258060495	984.207609622637	1023.07865157968	904.98312077427	914.570094977378	925.039695936641
DMXL1	1066.3086755627	1172.20232157303	1202.13991073918	1315.87792336797	1382.59484073836	1322.41020398991
DMXL2	849.414225523395	996.371973337074	1019.47943029004	1113.98146480958	1151.9739515228	1250.38174122669
DNA2	125.008131303443	137.125554599109	117.874497235653	104.499172017657	102.875004503018	110.875274141137
DNAAF1	0	0	0.899805322409568	2.02911013626518	0	2.42792571111979
DNAAF2	150.650824904149	152.607472053847	147.568072875169	192.765462945192	157.138743141972	169.145491208012
DNAAF3	3.20533670008828	2.21170249353402	1.79961064481914	1.01455506813259	0	0.809308570373265
DNAAF4	5.34222783348047	4.42340498706803	4.49902661204784	9.13099561319331	7.91346188484752	3.23723428149306
DNAAF5	506.443198613949	490.997953564552	494.892927325262	479.884547226715	449.936832881331	487.203759364705
DNAH1	270.316728374112	263.192596730548	281.639065914195	270.886203191401	249.839296650186	286.495233912136
DNAH10	25.6426936007063	21.0111736885732	20.6955224154201	23.3347665670496	19.2184074346297	14.5675542667188
DNAH11	30.9849214341867	28.7521324159422	37.7918235412019	12.1746608175911	18.0879128796515	16.9954799778386
DNAH12	3.20533670008828	0	3.59922128963827	8.11644054506072	6.78296732986931	3.23723428149306
DNAH14	48.0800505013243	55.2925623383504	59.3871512790315	48.6986432703643	58.7857168588673	61.5074513483681
DNAH17	1.06844556669609	0	0	0	1.13049455497822	0
DNAH2	1.06844556669609	2.21170249353402	3.59922128963827	4.05822027253036	1.13049455497822	1.61861714074653
DNAH5	10.6844556669609	16.5877687015051	15.2966904809627	18.2619912263866	26.001374764499	27.516491392691
DNAH6	6.41067340017657	6.63510748060205	3.59922128963827	4.05822027253036	5.65247277489109	4.04654285186632
DNAH7	12.8213468003531	8.84680997413606	10.7976638689148	19.2765462945192	18.0879128796515	21.0420228297049
DNAH8	0	2.21170249353402	0.899805322409568	0	1.13049455497822	0
DNAH9	0	0	0.899805322409568	0	0	0
DNAI1	3.20533670008828	0	3.59922128963827	0	1.13049455497822	0.809308570373265
DNAJA1	2467.04081350128	2493.6945614596	2472.66502598149	2337.53487697749	2320.90532137028	2346.99485408247
DNAJA2	1285.3400167354	1266.19967754822	1252.52900879412	1214.42241655471	1280.85033079032	1273.85168976752
DNAJA3	948.779663226132	894.63365863451	892.606879830292	810.629499437939	833.174487018946	816.592347506624
DNAJA4	200.867766538866	203.47662940513	222.251914635163	180.590802127601	165.05220502682	191.806131178464
DNAJB1	1307.77737363602	1205.37785897604	1184.14380429099	1126.15612562717	1147.45197330289	1094.18518714465
DNAJB11	1291.75069013558	1331.44490110748	1204.83932670641	1243.84451353055	1103.36268565874	1123.32029567809
DNAJB12	855.824898923572	807.271410139916	880.909410638967	755.843525758779	834.304981573925	797.978250388039
DNAJB13	2.13689113339219	0	0.899805322409568	1.01455506813259	3.39148366493465	2.42792571111979
DNAJB14	817.360858522512	838.235245049392	951.994031109323	995.27852183807	950.745920736681	988.165764425756
DNAJB2	1098.36204256359	1007.43048580474	1091.46385608281	953.681764044634	984.660757386028	1035.91497007778
DNAJB4	2783.30070124333	2922.7648452052	2863.18053590725	2564.79521223919	2532.30780315121	2665.05312223916
DNAJB5	253.221599306974	226.699505587237	256.444516886727	193.780018013325	196.70605256621	209.610919726676
DNAJB5-DT	1.06844556669609	1.10585124676701	0	1.01455506813259	1.13049455497822	2.42792571111979
DNAJB6	1315.25649260289	1342.50341357515	1361.40545280568	1259.06283955254	1215.28164660158	1201.8232270043
DNAJB9	372.887502776937	405.847407563492	433.706165401412	442.346009705809	436.370898221592	441.073170853429
DNAJC1	660.299360218186	638.076169384564	693.749903577777	691.926556466426	673.774754767018	592.41387351323
DNAJC10	2932.88308058078	3194.80425190989	3175.41298278337	3480.93843876291	3521.49053875715	3505.92472685698
DNAJC11	1231.9177384006	1182.15498279393	1161.64867123075	1139.3453415129	1073.96982722931	1071.5245471742
DNAJC12	8.54756453356876	9.95266122090307	19.7957170930105	14.2037709538563	6.78296732986931	12.139628555599
DNAJC13	2767.27401774288	2884.06005156836	2865.87995187447	2829.59408502179	2981.11414147756	3079.41911027027
DNAJC14	888.946711491151	851.505460010596	801.726542266925	816.716829846735	889.699214767857	870.816021721633
DNAJC15	331.218125675789	343.91973774454	368.920182187923	387.560036026649	360.627763038051	388.468113779167
DNAJC16	539.565011181528	603.794780734786	585.773264888629	574.238168563046	634.20744534278	619.930364905921
DNAJC17	157.061498304326	138.231405845876	142.169240940712	134.935824061634	140.181324817299	140.010382674575
DNAJC18	244.674034773406	274.251109198218	286.138092526243	298.279190030981	313.146991728966	293.779011045495
DNAJC19	281.001184041073	272.039406704684	301.434783007205	299.293745099114	293.928584294337	273.546296786163
DNAJC2	489.348069546811	542.972962162601	521.88708699755	518.437639815753	540.376397279588	572.181159253898
DNAJC21	891.083602624543	885.786848660373	947.495004497275	920.201446796259	949.615426181703	935.560707351494
DNAJC22	19.2320202005297	25.4345786756412	17.0963011257818	9.13099561319331	9.04395643982574	13.7582456963455
DNAJC24	282.069629607769	327.331969043034	308.633225586482	343.934168096948	316.538475393901	306.727948171467
DNAJC25	235.058024673141	235.546315561373	230.350162536849	224.216670057302	229.490394660578	224.178473993394
DNAJC27	120.734349036659	115.008529663769	127.772355782159	150.154150083623	168.443688691754	144.866234096814
DNAJC27-AS1	9.61601010026485	18.7994711950391	15.2966904809627	22.320211498917	21.4793965445861	11.3303199852257
DNAJC28	22.437356900618	26.5404299224082	16.1964958033722	26.3784317714473	40.6978039792158	32.3723428149306
DNAJC3	1539.63006160907	1405.53693464087	1405.49591360375	1487.33772988238	1547.64704576518	1543.35144370182
DNAJC3-DT	16.0266835004414	24.3287274288742	20.6955224154201	25.3638767033147	23.7403856545426	25.8978742519445
DNAJC30	272.453619507504	291.94472914649	280.739260591785	256.682432237545	262.274736754947	249.267039674966
DNAJC4	378.229730610417	366.03676267988	340.126411870817	354.079718778274	309.755508064032	351.239919541997
DNAJC5	1535.35627934229	1435.39491830358	1395.59805505724	1197.17498039646	1220.93411937648	1350.73600395298
DNAJC6	223.305123439484	236.65216680814	253.745100919498	178.561691991336	179.748634241537	166.717565496893
DNAJC7	1492.61845667444	1582.47313412359	1563.86165034783	1574.58946574178	1613.21572995392	1485.89053520531
DNAJC8	2010.81455652205	2063.51842646724	2011.06489558538	2028.09558119705	2012.28030786123	1934.2474831921
DNAJC9	574.823714882499	513.114978499892	525.486308287188	485.97187763551	443.153865551461	455.640725120148
DNAJC9-AS1	20.3004657672258	23.2228761821072	22.4951330602392	24.3493216351822	14.6964292147168	21.0420228297049
DNAL1	284.206520741161	295.262282886791	327.529137357083	335.817727551887	315.407980838923	305.918639601094
DNAL4	216.894450039307	197.947373171294	206.955224154201	230.304000466098	239.664845655382	199.089908311823
DNALI1	117.52901233657	93.9973559751957	110.676054656377	97.3972865407286	89.3090698432792	91.4518684521789
DNASE1	86.5440909023837	86.2563972478266	87.2811162737281	84.2080706550049	68.9601678536713	99.5449541559115
DNASE1L1	494.690297380292	541.867110915834	527.285918932007	428.142238751953	490.634636860546	468.58966224612
DNASE1L2	10.6844556669609	9.95266122090307	15.2966904809627	13.1892158857237	10.174450994804	16.1861714074653
DNASE1L3	12.8213468003531	9.95266122090307	6.29863725686698	9.13099561319331	9.04395643982574	10.5210114148524
DNASE2	696.626509485854	653.558086839302	700.948346157054	708.159437556547	691.862667646669	691.149519098768
DND1	6.41067340017657	16.5877687015051	9.89785854650525	8.11644054506072	10.174450994804	10.5210114148524
DNER	6.41067340017657	0	0	1.01455506813259	2.26098910995644	0.809308570373265
DNHD1	384.640404010594	378.201126394317	366.220766220694	441.331454637676	423.935458116832	470.208279386867
DNLZ	49.1484960680203	69.6686285463215	45.890071442888	44.6404229978339	57.6552223038891	53.4143656446355
DNM1	378.229730610417	356.084101458977	323.929916067445	471.768106681654	495.156615080459	530.097113594488
DNM1L	1776.82497741561	1815.80774719143	1887.79156641527	1860.69399495517	1786.18139686558	1897.01928895493
DNM1P35	7.47911896687266	0	3.59922128963827	2.02911013626518	1.13049455497822	0.809308570373265
DNM1P41	1.06844556669609	0	0.899805322409568	3.04366520439777	0	0
DNM1P46	13.8897923670492	21.0111736885732	15.2966904809627	31.4512071121103	21.4793965445861	26.7071828223177
DNM1P50	0	1.10585124676701	0.899805322409568	0	0	0
DNM2	2380.4967225989	2191.79717109221	2219.8197303844	2030.12469133331	2049.58662817551	2089.63472870377
DNM3	28.8480303007946	33.1755374030102	26.994159672287	25.3638767033147	27.1318693194772	33.1816513853039
DNM3OS	502.169416347164	567.301689591475	562.37832650598	832.949710936856	760.82283550034	725.949787624818
DNMBP	1073.78779452957	1026.22995699978	1014.98040367799	1101.80680399199	1146.32147874791	1215.58147270064
DNMBP-AS1	2.13689113339219	3.31755374030102	2.6994159672287	0	0	0
DNMT1	2855.95499977866	2654.04299224082	2496.95976968655	2284.77801343459	2284.72949561098	2460.29805393472
DNMT3A	321.602115575524	327.331969043034	304.134198974434	318.570291393633	348.192322933291	349.62130240125
DNMT3B	43.8062682345399	30.9638349094762	45.890071442888	48.6986432703643	29.3928584294337	36.4188856667969
DNPEP	644.272676717745	641.393723124865	641.561194878022	705.11577235215	648.903874557497	686.293667676528
DNPH1	244.674034773406	226.699505587237	270.84140204528	206.969233899048	186.531601571406	232.271559697127
DNTTIP1	355.792373709799	345.025588991307	360.821934286237	363.210714391467	298.450562514249	322.104811008559
DNTTIP2	818.429304089208	941.079410998724	905.204154344025	898.895790365474	878.394269218075	943.653793055227
DOC2A	11.752901233657	9.95266122090307	6.29863725686698	6.08733040879554	5.65247277489109	13.7582456963455
DOC2GP	3.20533670008828	0	0	2.02911013626518	2.26098910995644	2.42792571111979
DOCK1	1933.88647571993	2106.64662509115	2028.16119671117	1949.97484095084	1895.83936869847	1939.91264318472
DOCK10	1632.58482591163	1687.52900256645	1612.45113775795	1351.38735075261	1333.9835748743	1277.89823261938
DOCK11	744.706559987178	828.282583828489	799.027126299697	888.750239684148	854.653883563533	849.773998891928
DOCK2	23.5058024673141	17.6936199482721	24.2947437050583	30.4366520439777	29.3928584294337	27.516491392691
DOCK3	12.8213468003531	13.2702149612041	11.6974691913244	24.3493216351822	16.9574183246733	24.2792571111979
DOCK4	191.251756438601	187.994711950391	173.662427225047	248.565991692484	226.098910995644	245.220496823099
DOCK5	1909.31222768592	1843.4540283606	2014.66411687502	1549.22558903846	1664.08798492794	1639.65916357623
DOCK6	407.077760911212	367.142613926647	410.311227018763	386.545480958517	343.670344713378	377.137793793941
DOCK7	1539.63006160907	1654.35346516344	1585.45697808566	1448.78463729334	1547.64704576518	1481.84399235345
DOCK8	0	1.10585124676701	0.899805322409568	2.02911013626518	0	1.61861714074653
DOCK9	703.03718288603	620.382549436292	646.06022149007	606.703930743289	616.119532463129	640.163079165252
DOCK9-DT	4.27378226678438	5.52925623383504	0.899805322409568	4.05822027253036	7.91346188484752	2.42792571111979
DOHH	147.445488204061	140.44310833941	138.570019651073	109.57194735832	106.266488167952	120.586976985616
DOK1	547.0441301484	467.775077382444	474.197404909842	373.356265072793	410.369523457093	413.556679460738
DOK3	42.7378226678438	39.8106448836123	51.2889033773454	51.7423084747621	42.9587930891723	54.2236742150087
DOK4	964.806346726573	806.165558893149	916.90162353535	820.775050119265	835.435476128903	837.634370336329
DOK5	418.830662144869	367.142613926647	377.918235412019	354.079718778274	368.541224922899	352.858536682743
DOK6	52.3538327681086	54.1867110915834	50.3890980549358	48.6986432703643	31.6538475393901	52.6050570742622
DOLK	489.348069546811	429.070283745599	438.20519201346	426.113128615688	439.762381886527	389.27742234954
DOLPP1	250.016262606886	220.064398106635	225.851135924802	172.47436158254	165.05220502682	191.806131178464
DONSON	282.069629607769	321.802712809199	291.5369244607	241.464106215556	267.927209529838	259.788051089818
DOP1A	441.268019045487	456.716564914774	425.607917499726	508.292089134427	542.637386389545	520.385410750009
DOP1B	231.852687973052	227.805356834004	273.540818012509	260.740652510076	231.751383770535	276.783531067656
DOT1L	849.414225523395	829.388435075256	899.805322409568	667.577234831244	611.597554243216	661.205101994957
DPAGT1	598.329517349813	581.677755799446	578.574822309352	559.019842541057	621.77200523802	602.934884928082
DPCD	224.37356900618	224.487803093703	259.143932853956	235.376775806761	224.968416440665	225.797091134141
DPEP1	1.06844556669609	0	0.899805322409568	1.01455506813259	0	0.809308570373265
DPEP2	0	0	0.899805322409568	0	0	0
DPF1	38.4640404010594	36.4930911433113	29.6935756395157	18.2619912263866	27.1318693194772	23.4699485408247
DPF2	1027.84463516164	983.10175837587	982.587412071248	1060.21004619856	1051.35993612974	1027.82188437405
DPF3	51.2853872014125	40.9164961303793	30.5933809619253	46.6695331340991	36.175825759303	41.2747370890365
DPH1	371.819057210241	341.708035251006	327.529137357083	396.691031639842	380.976665027659	380.375028075434
DPH2	289.548748574642	265.404299224082	259.143932853956	244.507771419954	227.229405550622	254.932199667578
DPH3	698.763400619246	681.204368008477	691.950292932958	696.999331807089	738.212944400776	674.154039120929
DPH3P1	1.06844556669609	1.10585124676701	1.79961064481914	0	1.13049455497822	1.61861714074653
DPH5	630.382884350696	677.886814268176	601.069955369592	771.061851780768	716.73354785619	738.089416180417
DPH6	107.913002236306	131.596298365274	101.678001432281	128.848493652839	137.920335707343	131.107988400469
DPH6-DT	2.13689113339219	13.2702149612041	9.89785854650525	10.1455506813259	7.91346188484752	2.42792571111979
DPH7	341.90258134275	352.766547718676	327.529137357083	319.584846461766	343.670344713378	353.667845253117
DPM1	752.185678954051	786.260236451343	885.408437251015	798.454838620348	751.778879060515	730.805639047058
DPM2	416.693771011477	427.964432498832	356.322907674189	326.686731938694	339.148366493465	332.625822423412
DPM3	157.061498304326	136.019703352342	147.568072875169	137.979489266032	154.877754032016	141.628999815321
DPP10	0	1.10585124676701	0	0	0	0
DPP3	731.885213186825	709.956500424419	665.85593858308	560.034397609189	611.597554243216	589.176639231737
DPP4	271.385173940808	273.145257951451	266.342375433232	417.996688070627	456.7198002112	450.784873697908
DPP7	911.384068391769	840.446947542926	882.709021283786	889.764794752281	877.263774663097	857.86708459566
DPP8	997.928159294152	1052.77038692219	1061.77028044329	989.191191429275	993.704713825853	1015.68225581845
DPP9	1228.71240170051	1130.17997419588	1125.65645833437	1025.71517388205	993.704713825853	1044.00805578151
DPP9-AS1	2.13689113339219	1.10585124676701	0	0	0	1.61861714074653
DPRXP4	1.06844556669609	3.31755374030102	1.79961064481914	8.11644054506072	3.39148366493465	4.04654285186632
DPT	594.055735083029	577.254350812378	570.476574407666	778.163737257696	720.125031521125	742.945267602657
DPY19L1	1125.07318173099	1239.65924762582	1199.44049477195	1090.64669824253	1199.45472283189	1185.63705559683
DPY19L1P1	7.47911896687266	5.52925623383504	8.09824790168611	10.1455506813259	14.6964292147168	8.90239427410591
DPY19L1P2	4.27378226678438	8.84680997413606	8.09824790168611	4.05822027253036	10.174450994804	9.71170284447918
DPY19L2	17.0951290671375	17.6936199482721	20.6955224154201	25.3638767033147	30.5233529844119	20.2327142593316
DPY19L2P2	48.0800505013243	53.0808598448164	42.2908501532497	58.8441939516902	61.0467059688238	47.7492056520226
DPY19L2P3	2.13689113339219	2.21170249353402	0.899805322409568	0	1.13049455497822	1.61861714074653
DPY19L3	1010.74950609451	1059.40549440279	1150.85100736184	1131.22890096784	1177.9753262873	1123.32029567809
DPY19L4	628.245993217304	665.722450553739	728.84231115175	722.363208510404	707.689591416364	735.661490469298
DPY30	362.203047109976	358.295803952511	374.31901412238	330.744952211224	338.017871938487	377.947102364315
DPYD	1054.55577432905	1195.42519775514	1164.34808719798	1537.05092822087	1553.29951854007	1541.73282656107
DPYD-AS1	0	1.10585124676701	0.899805322409568	0	1.13049455497822	0.809308570373265
DPYS	0	0	0.899805322409568	0	0	0.809308570373265
DPYSL2	5745.0318121249	5660.85253220031	5641.77937150799	5774.8474478107	6045.88488002351	5452.31183860468
DPYSL3	1265.03955096818	1272.83478502883	1314.61557604038	1510.67249644943	1593.99732251929	1485.08122663494
DPYSL4	334.423462375878	333.967076523636	346.425049127684	312.482960984838	266.796714974859	278.402148208403
DQX1	3.20533670008828	4.42340498706803	4.49902661204784	5.07277534066295	2.26098910995644	0.809308570373265
DR1	1150.71587533169	1206.48371022281	1176.04555638931	1127.17068069531	1050.22944157476	1179.97189560422
DRAIC	0	0	0.899805322409568	0	0	0
DRAM1	431.652008945222	389.259638861987	431.006749434183	693.955666602691	696.384645866582	649.874782009731
DRAM2	425.241335545046	435.705391226201	422.008696210087	555.976177336659	463.502767541069	464.543119394254
DRAP1	3977.82284480956	3372.84630263937	3478.64737643539	3068.01452603295	3082.8586514256	3310.88136139703
DRAXIN	0	3.31755374030102	1.79961064481914	0	0	0
DRC1	1.06844556669609	0	0.899805322409568	2.02911013626518	0	0
DRC3	6.41067340017657	5.52925623383504	8.99805322409568	13.1892158857237	9.04395643982574	14.5675542667188
DRC7	1.06844556669609	1.10585124676701	0	0	0	0
DRD1	0	0	0	0	0	0.809308570373265
DRD2	18.1635746338336	11.0585124676701	17.0963011257818	5.07277534066295	3.39148366493465	3.23723428149306
DRD4	3.20533670008828	5.52925623383504	4.49902661204784	2.02911013626518	3.39148366493465	1.61861714074653
DRG1	679.531380418716	755.296401541867	722.543673894883	759.90174603131	758.561846390384	683.865741965409
DRG2	486.142732846723	467.775077382444	496.692537970082	445.389674910207	410.369523457093	444.310405134922
DRICH1	3.20533670008828	1.10585124676701	0	0	3.39148366493465	0.809308570373265
DROSHA	1345.17296847038	1352.45607479605	1370.40350602977	1284.42671625586	1277.45884712539	1310.27057543432
DRP2	11.752901233657	12.1643637144371	13.4970798361435	8.11644054506072	5.65247277489109	11.3303199852257
DSC2	7.47911896687266	7.74095872736906	4.49902661204784	15.2183260219888	9.04395643982574	6.47446856298612
DSC3	169.882845104679	161.454282027983	170.063205935408	145.08137474296	144.703303037212	153.76862837092
DSCC1	154.924607170934	138.231405845876	123.273329170111	125.804828448441	132.267862932451	146.484851237561
DSCR9	6.41067340017657	4.42340498706803	2.6994159672287	8.11644054506072	4.52197821991287	3.23723428149306
DSE	2175.35517379325	2247.08973343056	2183.82751748802	2343.62220738628	2286.99048472093	2243.40335707469
DSEL	3583.5664306987	3675.84954425353	3691.90123784646	3760.95563756751	3800.72269383677	3917.86278917697
DSG1	0	0	1.79961064481914	0	0	0
DSG2	23.5058024673141	26.5404299224082	17.9961064481914	21.3056564307844	19.2184074346297	25.0885656815712
DSN1	214.757558905915	224.487803093703	251.04568495227	193.780018013325	189.923085236341	201.517834022943
DSP	4055.81937117837	3982.170339608	3901.55587796789	3371.36649140459	3606.27763038051	3174.91752157432
DST	8625.56105993757	8840.17486665546	8788.39858397425	10109.0266988731	10305.5883631814	10685.3010546382
DSTN	9091.40332701707	9054.71000852826	9682.80507444936	7910.4858662298	7662.49209364236	7632.58912719026
DSTNP2	73.7227441020305	61.9276698189525	63.8861778910793	68.9897446330161	59.9162114138455	79.3122398965799
DSTYK	743.638114420482	794.001195178712	762.135108080904	866.430028185231	876.133280108119	854.629850314167
DTD1	555.591694681969	526.385193461096	554.280078604294	537.714186110272	509.853044295176	478.301365090599
DTD2	456.226256979232	467.775077382444	495.792732647672	394.661921503577	434.109909111636	427.314925157084
DTL	251.084708173582	242.181423041975	218.652693345525	155.226925424286	135.659346597386	149.722085519054
DTNA	20.3004657672258	24.3287274288742	29.6935756395157	46.6695331340991	53.1332440839762	46.9398970816493
